job_name,company_name,salary_low,salary_high,location,experience,education,company_size,industry,description,salary_mid,skill_Python,skill_SQL,skill_Excel,skill_Pandas,skill_NumPy,skill_Tableau,skill_PowerBI,skill_机器学习,skill_数据挖掘,skill_爬虫,skill_Spark,skill_Hadoop,skill_统计分析,skill_可视化,skill_A/B测试,skill_MySQL,skill_Hive,skill_ETL,skill_数据仓库,skill_FineBI
python,上海宝列公司,17.0,18.0,黄浦区,3-5年,本科,20-99人,机械设备/机电/重工,微服务经验//Django//MySQL//机器学习经验//AI//Redis//RAG//Python ,17.5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Python,微崇,18.0,25.0,杨浦区,3-5年,本科,20-99人,半导体/芯片,C#//Pandas//MySQL//MongoDB//Numpy//Python ,21.5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python（大模型+外包）,捷科智诚,19.0,23.0,徐汇区,5年以上,本科,10000人以上,计算机软件,Python//Kubernetes//MySQL//Agent//LLM//出差//阿里云 AI 大模型//AI智能体 ,21.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python开发工程师,绵烁资产,20.0,30.0,浦东新区,3-5年,本科,0-20人,基金,Python//Docker//Redis//爬虫经验//运维开发经验//Linux开发/部署经验 ,25.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Python,泉州加推,12.0,18.0,虹口区,3-5年,大专,100-499人,互联网,Python//C++//金融项目 ,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python实习生,科企岛,4.0,6.0,松江区,经验不限,本科,20-99人,计算机软件,爬虫经验//Django//MySQL//Python ,5.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Python  AI 工程师,上海鲸鱼机器人,17.0,25.0,闵行区,3-5年,本科,100-499人,智能硬件/消费电子,Django//PostgreSQL//MySQL//Redis//Linux开发/部署经验//Python//Flask//AI Agent ,21.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
上海Python开发工程师,深圳易立德,17.0,19.0,浦东新区,3-5年,本科,1000-9999人,计算机软件, ,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python高级开发工程师,甚高信息技术,9.0,11.0,普陀区,1-3年,大专,0-20人,计算机软件,Java//Nginx//MySQL//MongoDB//Oracle//Python ,10.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python全栈工程师,深其深科技,15.0,30.0,宝山区,经验不限,本科,20-99人,人工智能,MySQL//机器学习经验//Linux开发/部署经验//Python//Flask ,22.5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
python高级开发工程师,缤峰信息,12.0,14.0,上海,3-5年,大专,0-20人,互联网,Java//MySQL//云计算经验//Tornado//架构设计经验//Python ,13.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python开发工程师,广州海之鑫,15.0,30.0,嘉定区,5年以上,本科,20-99人,广告营销,Golang//Nginx//Scrapy//爬虫经验//Django//MySQL//PHP//Redis//MongoDB//有前端经验/技能//Python ,22.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Python开发工程师,宽文是风,10.0,14.0,徐汇区,3-5年,本科,100-499人,计算机软件,Golang//Docker//PostgreSQL//Python//Kubernetes ,12.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Python,什码科技,13.0,15.0,浦东新区,1-3年,大专,100-499人,互联网,Python//Django//Flask//Docker//MySQL ,14.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python开发工程师,写逸网络,8.0,12.0,嘉定区,1-3年,本科,100-499人,人工智能, ,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Python（base南京）,上海钮瓦科技有限公司,15.0,16.0,浦东新区,3-5年,大专,100-499人,互联网,Docker//Django//MySQL//运维开发经验//Redis//Tornado//Python//Flask//Kubernetes ,15.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python,本原智数,13.0,18.0,徐汇区,3-5年,本科,1000-9999人,人工智能,爬虫经验//Django//MySQL//机器学习经验//Linux开发/部署经验//量化交易开发经验//Python ,15.5,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
Python 开发工程师,九维图灵,16.0,24.0,上海,3-5年,本科,0-20人,人工智能,Python//Django//Flask//Kubernetes//MySQL//Redis//fastapi ,20.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PythonQt界面开发工程师 (Python / C++),上海弘快科技有限公司,15.0,25.0,徐汇区,3-5年,本科,100-499人,半导体/芯片,Python//C++//Django//QT ,20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python全栈工程师,一造科技,20.0,25.0,杨浦区,3-5年,本科,100-499人,房屋建筑工程, ,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26届校招--软件工程师(Java/Python/C/C++),华为松山湖,15.0,30.0,青浦区,应届生,本科,10000人以上,计算机软件,Python//Golang//Java//C++//Django//TensorFlow//MySQL//Oracle ,22.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python工程师,上海兴康医药研究开发,15.0,25.0,浦东新区,3-5年,本科,0-20人,生物/制药,python ,20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Python开发工程师,上海默律电子科技,12.0,20.0,闵行区,3-5年,本科,20-99人,电子/半导体/集成电路,Python ,16.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python工程师,中软国际,10.0,15.0,浦东新区,1-3年,本科,10000人以上,计算机软件,Django//MySQL//Python ,12.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python编程老师,乐谆,8.0,9.0,松江区,经验不限,本科,0-20人,文化艺术/娱乐,机器学习工程经验//C/C++//计算机相关专业//Python//可兼职 ,8.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Python,大连火炬科技有限公司,12.0,20.0,上海,5年以上,本科,0-20人,互联网,FastAPI//Python//Flask ,16.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
量化python工程师,宽投资产,20.0,30.0,虹口区,经验不限,本科,20-99人,证券/期货,Pandas//MySQL//其他//架构设计经验//Numpy//量化交易开发经验//Python ,25.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
高级python开发,纳纳科技,17.0,28.0,杨浦区,5年以上,本科,100-499人,大数据,团队管理经验//Doris//clickhouse//MySQL//SQLAlchemy//sanic//架构设计经验//es//Python ,22.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python 后端（Agent 方向）,雪山之巅,20.0,28.0,上海,5年以上,本科,100-499人,互联网, ,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python开发工程师(电商方向）,上海某大型电子商务公司,15.0,25.0,上海,3-5年,本科,1000-9999人,电子商务,Python//PyTorch//MySQL//Linux开发/部署经验//爬虫经验//电商开发经验 ,20.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
python web后端开发,上海金钥匙健康管理,15.0,20.0,徐汇区,3-5年,本科,20-99人,咨询,Python//Nginx//MySQL//Redis//微服务经验//Linux开发/部署经验//FastAPI//Vue3 ,17.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python,顺极科技,12.0,20.0,静安区,3-5年,本科,0-20人,互联网,微服务经验//PostgreSQL//工业应用//Kafka//人工智能//自研//Python ,16.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python后端开发工程师,解螺旋(上海)医...,10.0,15.0,徐汇区,1-3年,本科,20-99人,医疗健康,Python//Golang//Flask//MySQL//机器学习经验 ,12.5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
python 大模型/agent 开发,上海瑟服科技有限公司,10.0,15.0,浦东新区,1-3年,本科,20-99人,计算机服务,Git、Docker//大模型应用开发框架//Docker//大模型生态//MySQL//Linux 开发环境//Python//Agent 框架原理 ,12.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python高级工程师,某知名互联网公司,20.0,40.0,上海,经验不限,本科,1000-9999人,互联网,Docker//Django//MySQL//Redis//Oracle//Python//Flask ,30.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python,观安信息,11.0,20.0,静安区,1-3年,本科,500-999人,信息安全,团队管理经验//Shell//Web端//Linux//Django//服务器配置//MySQL//Redis//架构设计经验//Linux开发/部署经验//后端开发//Flask ,15.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python,天津穆林科技,11.0,20.0,浦东新区,3-5年,本科,100-499人,互联网,C#//Java//接受无前端经验/技能//其他//Python ,15.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python开发工程师,上海念觉私募,10.0,15.0,浦东新区,3-5年,本科,20-99人,基金,Python//运维开发经验 ,12.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
软件开发(JS/java/python/C/C++/GO  大厂),华为,20.0,40.0,浦东新区,经验不限,本科,10000人以上,计算机软件,Python//Golang//Java//C++//C//Django//Flask//Tornado//Scrapy//Numpy//MySQL//Redis//Oracle//MongoDB//HBase//分布式经验//微服务经验//量化交易开发经验//云计算经验//机器学习经验 ,30.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
python后端开发工程师,上海猎户旋臂信息科技,20.0,40.0,宝山区,3-5年,本科,20-99人,互联网,全球化团队//全球化产品//竞赛和项目优先//LLM//C端AI应用产品//Python ,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Python高级,卡视智数,18.0,22.0,浦东新区,5年以上,本科,20-99人,计算机软件,Python//Java//Docker//Redis//MySQL//分布式经验//微服务经验//云原生系统 ,20.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python大模型平台工程师,南京翼米,14.0,17.0,虹口区,1-3年,本科,20-99人,计算机软件,Python//Docker//MySQL ,15.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
初级python实施工程师,容智信息,12.0,15.0,黄浦区,3-5年,本科,100-499人,计算机软件,Python//Django//Flask//MySQL ,13.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python讲师（可居家兼职）,成都燃点未来教育咨询,11.0,15.0,浦东新区,经验不限,本科,500-999人,培训/辅导机构,爬虫//Django//MySQL//Python ,13.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
高级python开发工程师,楚云科技,10.0,13.0,浦东新区,5年以上,本科,0-20人,计算机服务,后端//Python//Flask//Scrapy//计算机相关专业 ,11.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python全栈开发工程师,上海人工智能网络...,16.0,30.0,浦东新区,3-5年,本科,20-99人,信息安全,爬虫经验//Elasticsearch//Docker//MySQL//Hadoop//Spark//Python ,23.0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
python开发,陕西海饼干科技,16.0,29.0,徐汇区,1-3年,本科,20-99人,计算机软件,Python//Java//C++//C//Django//Flask//MySQL//Redis//Oracle//爬虫经验//分布式经验//架构设计经验 ,22.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
python开发,京北方,15.0,19.0,浦东新区,5年以上,本科,10000人以上,互联网金融, ,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python开发工程师,朱立业,16.0,17.0,黄浦区,3-5年,大专,20-99人,互联网,Python//MySQL//分布式经验 ,16.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python,冉透,10.0,15.0,浦东新区,3-5年,本科,20-99人,计算机软件,Django//MySQL//Oracle//Python//Flask ,12.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python开发工程师（爬虫方向）,弘连网络,13.0,25.0,闵行区,经验不限,本科,100-499人,大数据,爬虫经验//Python ,19.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
初级python开发工程师,咪啰科技,7.0,11.0,浦东新区,1-3年,本科,20-99人,计算机软件,MySQL//Redis//Python//Flask ,9.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python,某国际大型咨询公司,20.0,30.0,上海,3-5年,本科,10000人以上,咨询,Python//python ,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大模型调试python,温暖思维,6.0,8.0,杨浦区,3-5年,本科,0-20人,文化艺术/娱乐,大模型算法//数据挖掘//模型加速/性能优化//Python//Java//大数据处理工具(Spark/Hadoop/Hive)//GPT//LLM ,7.0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
python后端开发工程师（中级）,加德凡兴,11.0,16.0,闵行区,3-5年,本科,500-999人,进出口贸易,Python//Django//Flask//MySQL//Redis ,13.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
工具开发工程师(PYTHON),华宇软件,15.0,19.0,徐汇区,3-5年,本科,1000-9999人,计算机软件, ,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Python开发工程师,弋途科技,12.0,24.0,闵行区,应届生,本科,20-99人,人工智能,Python ,18.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Python开发,杭州七凌,20.0,22.0,闵行区,3-5年,本科,500-999人,计算机服务,Python//Django//Flask//MySQL//Redis ,21.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python 技术组长（电力量化交易方向）,晶科电力,18.0,35.0,闵行区,5年以上,本科,1000-9999人,其他新能源,团队管理经验//Pandas//MySQL//Python ,26.5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Quant Developer（python）,上海量魁私募基金管理,20.0,30.0,虹口区,1-3年,本科,20-99人,基金, ,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Python,北京七凌科技有限公司,20.0,22.0,徐汇区,3-5年,本科,1000-9999人,移动互联网,Django//MySQL//Python ,21.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python开发工程师,旭瑞和风,10.0,12.0,长宁区,5年以上,本科,0-20人,计算机软件,Python//Numpy//Pandas//MySQL//chatgpt//Data Pipeline//Linux ,11.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python开发工程师,上海前捷,10.0,15.0,浦东新区,3-5年,本科,20-99人,计算机软件,Python//Selenium//其他//MySQL//Vue3 //自动化测试//测试工具开发 ,12.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python数据处理,济南银狐网络科技,12.0,14.0,奉贤区,3-5年,本科,20-99人,计算机软件,Python//Numpy//Pandas//MySQL//dataworks//kettle ,13.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
对日python开发,上海强辰,12.0,20.0,黄浦区,3-5年,本科,20-99人,计算机软件,爬虫经验//日语//Django//MySQL//有前端经验/技能//Python ,16.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Python,虹潭岭,15.0,20.0,闵行区,3-5年,本科,100-499人,互联网,Django//MySQL//Redis//Numpy//Python//Flask ,17.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
图像算法工程师（Python）,荣嘉云禾,12.0,20.0,徐汇区,3-5年,本科,100-499人,互联网, ,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python开发,上海广亿信息,11.0,17.0,浦东新区,1-3年,大专,20-99人,互联网,Python//MySQL//Pyqt ,14.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
后端python开发工程师,海宇信息,16.0,29.0,徐汇区,经验不限,本科,20-99人,互联网,Python//Java ,22.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中级python开发工程师,神州信息,14.0,16.0,嘉定区,3-5年,本科,10000人以上,计算机软件,Docker//Kafka//Redis//Python ,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python工程师,赛那德机器人有限公司,16.0,26.0,嘉定区,1-3年,本科,100-499人,自动化设备,架构设计经验//Python ,21.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Python 高级工程师（AIGC方向，非外包）,曜旷,14.0,20.0,杨浦区,5年以上,本科,0-20人,社交网络与媒体,爬虫//微服务经验//机器学习/算法工程//Django//MySQL//机器学习经验//后端//Python ,17.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
Python 后端开发工程师,上海龙垣科技,20.0,25.0,徐汇区,1-3年,本科,20-99人,人工智能,Golang//PostgreSQL//接受无前端经验/技能//Redis//Docker//微服务经验//asyncio//Django//Pandas//MySQL//FastAPI//架构设计经验//Python//Flask//Kubernetes ,22.5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python工程师,Versa,11.0,22.0,徐汇区,经验不限,本科,100-499人,互联网,Python//Java//C//Docker//dify//coze ,16.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高级python工程师,优定未来,15.0,30.0,徐汇区,5年以上,本科,0-20人,人工智能,微服务经验//MySQL//架构设计经验//Python ,22.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python（AI方向）,智维数安,18.0,20.0,静安区,3-5年,本科,100-499人,计算机软件,Nginx//架构设计经验//Python ,19.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Python,德电,10.0,14.0,浦东新区,3-5年,本科,100-499人,通信/网络设备,Python//PyTorch//Kubernetes//TensorFlow//Spark//Hadoop//分布式经验//Linux开发/部署经验//shell ,12.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Python,江湖有约,15.0,16.0,宝山区,1-3年,本科,0-20人,餐饮,Python//Django//MySQL//Oracle//PostgreSQL//Hadoop ,15.5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Python,文因互联,20.0,40.0,静安区,3-5年,本科,100-499人,互联网,团队管理经验//Docker//Django//PostgreSQL//MySQL//Python//Flask ,30.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python+现场面试,深圳市优诚互联科...,12.0,13.0,浦东新区,3-5年,本科,20-99人,互联网金融,Django//PostgreSQL//MySQL//Redis//Python//Flask ,12.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python开发（AI）,连尚网络,25.0,40.0,浦东新区,5年以上,本科,1000-9999人,互联网, ,32.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python后台开发工程师,埃克斯工业,18.0,30.0,浦东新区,5年以上,本科,100-499人,半导体/芯片,Python//Django//Pandas//Flask//Redis//MySQL//MongoDB//Linux开发/部署经验//低代码平台//工作流引擎 ,24.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python工程师,药明康德,15.0,30.0,浦东新区,1-3年,本科,10000人以上,生物/制药,Python//Docker//MySQL//PostgreSQL ,22.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python,大连某大型已上市公司,20.0,21.0,上海,1-3年,本科,1000-9999人,计算机服务,Python//Golang//运维开发经验 ,20.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
高级python开发工程师,某大型互联网上市公司,23.0,35.0,上海,5年以上,本科,1000-9999人,互联网,Python//Django//MySQL//Redis//Oracle//Linux开发/部署经验//分布式经验//微服务经验 ,29.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
高级python开发,某大型法律科技解决方案公司中国,20.0,28.0,上海,5年以上,本科,10000人以上,计算机软件,Python//Django//Flask//Tornado//Docker//PyTorch//MySQL//Redis ,24.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python,氧气科技,15.0,16.0,虹口区,1-3年,本科,20-99人,人工智能,Django//Redis//Python ,15.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python开发工程师,安徽银边,15.0,20.0,杨浦区,3-5年,本科,20-99人,医疗器械, ,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python工程师,上海华泰,11.0,15.0,上海,1-3年,本科,100-499人,计算机软件,数据结构//服务器配置//Redis//Django//Flask ,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python开发工程师,涵予科技,7.0,9.0,青浦区,1-3年,大专,20-99人,互联网,Python//PHP//Django//Flask//Tornado//Docker//MySQL//Redis//Oracle ,8.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python应用开发,慧度资产,15.0,20.0,浦东新区,3-5年,本科,20-99人,基金,Python//Spark ,17.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
python高级开发工程师,上海治诚实业有限公司,12.0,15.0,黄浦区,3-5年,本科,20-99人,计算机软件,Python//Numpy//MySQL//numpy//empyrical//flask ,13.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python开发,万根网络,15.0,20.0,松江区,1-3年,本科,20-99人,计算机服务, ,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python开发工程师,云杰科技,12.0,14.0,杨浦区,5年以上,大专,0-20人,计算机服务,PostgreSQL//MySQL//MongoDB//Python ,13.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python测试开发工程师,某移动互联网公司,20.0,21.0,上海,3-5年,大专,20-99人,移动互联网,Python//C++//C ,20.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python后端开发工程师,所托瑞安,15.0,25.0,上海,5年以上,本科,100-499人,智能硬件,Python//Django//Flask//Kubernetes//PyTorch//Docker//MySQL//PostgreSQL//MongoDB//Redis//分布式经验//微服务经验//海量数据处理与分析//IOT//消息队列//AI应用开发//项目部署与运维管理 ,20.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python工程师(J10563),BDO立信,12.0,20.0,黄浦区,3-5年,本科,10000人以上,咨询,Python//Flask//Django//Kafka//MySQL//MongoDB//Redis//deepseek//chatgpt//大模型//数据库 ,16.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python开发工程师,芯发威达电子,8.0,12.0,闵行区,3-5年,本科,1000-9999人,智能硬件,Django//MySQL//ERP系统开发实施经验//Oracle//Python//Flask ,10.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python,某中型量化对冲基金公司,27.0,50.0,上海,1-3年,本科,100-499人,基金,Python//量化交易开发经验 ,38.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Python,云闪住,15.0,25.0,徐汇区,3-5年,本科,20-99人,计算机软件, ,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python 开发 （NLP方向）,上海意仕腾人工智...,13.0,20.0,杨浦区,1-3年,本科,20-99人,人工智能,python//NLP//算法基础//Django//MySQL//软件工程师//数据结构//Flask ,16.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python（AI方向）,尚思福,18.0,20.0,静安区,3-5年,本科,20-99人,计算机硬件,Python//AI工程师 ,19.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI Python 工程师,某知名人力资源服务上市公司,20.0,28.0,上海,经验不限,大专,1000-9999人,人力资源服务,Python//Flask//微服务经验//分布式经验//LangChain//LangGraph//AI//Agent//大模型 ,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python开发工程师,安徽兆尹科技,12.0,20.0,浦东新区,5年以上,本科,1000-9999人,计算机软件,分布式经验//Kafka//接受无前端经验/技能//Redis//其他//Django//Pandas//MySQL//Spark//Oracle//Linux开发/部署经验//Python//Flask ,16.0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
中级python开发工程师,杭州蓝鲶科技有限公司,13.0,18.0,浦东新区,5年以上,本科,20-99人,计算机软件,Numpy//Python//TensorFlow ,15.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
python,光庭,13.0,18.0,长宁区,5年以上,本科,1000-9999人,计算机软件,Nginx//MySQL//Python//Flask ,15.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python后端开发工程师,七炅信息科技,12.0,18.0,浦东新区,1-3年,本科,20-99人,互联网,Python//Pandas//MongoDB//Linux开发/部署经验 ,15.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Python,紫川软件,11.0,18.0,浦东新区,3-5年,本科,500-999人,计算机软件,Unix//MySQL//Kafka//分布式技术//多线程//架构师//Python//Flask ,14.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python量化工程师,北京川研科技有限公司,18.0,30.0,黄浦区,1-3年,本科,100-499人,互联网,接受实习/在校生投递//量化交易开发经验//Python ,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
数据开发工程师【Python】,往前,15.0,25.0,虹口区,1-3年,本科,100-499人,人力资源服务,Django//MySQL//Python//Flask ,20.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python开发工程师,思而科,15.0,25.0,徐汇区,3-5年,本科,100-499人,电子商务, ,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Python开发工程师,脉景,15.0,25.0,闵行区,3-5年,本科,100-499人,大数据,Django//MySQL//Python ,20.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Python 开发工程师,TacFinTech,15.0,23.0,浦东新区,3-5年,本科,20-99人,计算机软件,Python//Pandas//Numpy//Flask//MySQL//量化交易开发经验 ,19.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python开发工程师,上海路客洲域科技,14.0,25.0,杨浦区,3-5年,本科,100-499人,互联网,爬虫经验//Docker//微服务经验//MySQL//Hadoop//机器学习经验//Redis//Linux开发/部署经验//Python//Flask//HBase ,19.5,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
Python,上海微趣,15.0,20.0,黄浦区,经验不限,本科,20-99人,计算机软件,Python//Django//Flask//MySQL//Linux开发/部署经验//运维开发经验 ,17.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
python后端开发工程师,津加科技,15.0,20.0,青浦区,3-5年,本科,0-20人,大数据,Docker//Django//MySQL//运维开发经验//Redis//Python ,17.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
